timestamp,event_id,event_name,league,market_name,runner_name,back_odds,available_liquidity
2026-07-10T09:26:30.839051+00:00,33720955296700045,VPS vs SJK,Finland Veikkausliiga,Total,UNDER 5.5,1.05,828.28572
2026-07-10T09:26:30.839051+00:00,33720955296700045,VPS vs SJK,Finland Veikkausliiga,Total,OVER 0.5,1.02,1734.49491
2026-07-10T09:26:30.839051+00:00,33720955296700045,VPS vs SJK,Finland Veikkausliiga,Total,UNDER 0.5,19.5,2.34634
2026-07-10T09:26:30.839051+00:00,33720955296700045,VPS vs SJK,Finland Veikkausliiga,Total,OVER 6.5,9.6,19.37
2026-07-10T09:26:30.839051+00:00,33720955296700045,VPS vs SJK,Finland Veikkausliiga,Total,UNDER 6.5,1.01,3260.64
2026-07-10T09:26:30.839051+00:00,33720955296700045,VPS vs SJK,Finland Veikkausliiga,Total,OVER 7.5,12.5,14.49
2026-07-10T09:26:30.839051+00:00,33757313006100045,Arsenal de Sarandi vs CA Defensores Unidos,Argentina Primera B Metropolitana,Match Odds,Arsenal de Sarandi,1.45,23.46653
2026-07-10T09:26:30.839051+00:00,33757313006100045,Arsenal de Sarandi vs CA Defensores Unidos,Argentina Primera B Metropolitana,Match Odds,CA Defensores Unidos,9.4,3.87691
2026-07-10T09:26:30.839051+00:00,33757313006100045,Arsenal de Sarandi vs CA Defensores Unidos,Argentina Primera B Metropolitana,Match Odds,Draw,3.8,8.22375
2026-07-10T09:26:30.839051+00:00,33757313006100045,Arsenal de Sarandi vs CA Defensores Unidos,Argentina Primera B Metropolitana,Total,OVER 4.5,10.5,47.16523
2026-07-10T09:26:30.839051+00:00,33757313006100045,Arsenal de Sarandi vs CA Defensores Unidos,Argentina Primera B Metropolitana,Total,UNDER 4.5,1.06,1031.11514
2026-07-10T09:26:30.839051+00:00,33757313006100045,Arsenal de Sarandi vs CA Defensores Unidos,Argentina Primera B Metropolitana,Total,OVER 0.5,1.09,578.59984
2026-07-10T09:26:30.839051+00:00,33757313006100045,Arsenal de Sarandi vs CA Defensores Unidos,Argentina Primera B Metropolitana,Total,UNDER 0.5,8.0,52.91457
2026-07-10T09:26:30.839051+00:00,33757313006100045,Arsenal de Sarandi vs CA Defensores Unidos,Argentina Primera B Metropolitana,Total,OVER 2.5,2.2,400.4577
2026-07-10T09:26:30.839051+00:00,33757313006100045,Arsenal de Sarandi vs CA Defensores Unidos,Argentina Primera B Metropolitana,Total,UNDER 2.5,1.54,2.69397
2026-07-10T09:26:30.839051+00:00,33757313006100045,Arsenal de Sarandi vs CA Defensores Unidos,Argentina Primera B Metropolitana,Total,OVER 1.5,1.43,186.47876
2026-07-10T09:26:30.839051+00:00,33757313006100045,Arsenal de Sarandi vs CA Defensores Unidos,Argentina Primera B Metropolitana,Total,UNDER 1.5,2.68,85.31412
2026-07-10T09:26:30.839051+00:00,33757313006100045,Arsenal de Sarandi vs CA Defensores Unidos,Argentina Primera B Metropolitana,Total,OVER 3.5,4.7,105.71578
2026-07-10T09:26:30.839051+00:00,33757313006100045,Arsenal de Sarandi vs CA Defensores Unidos,Argentina Primera B Metropolitana,Total,UNDER 3.5,1.19,372.78585
2026-07-10T09:26:30.839051+00:00,33757313031600045,Deportivo Laferrere vs Deportivo Armenio,Argentina Primera B Metropolitana,Match Odds,Deportivo Laferrere,2.52,3.51951
2026-07-10T09:26:30.839051+00:00,33757313031600045,Deportivo Laferrere vs Deportivo Armenio,Argentina Primera B Metropolitana,Match Odds,Deportivo Armenio,3.2,42.48356
2026-07-10T09:26:30.839051+00:00,33757313031600045,Deportivo Laferrere vs Deportivo Armenio,Argentina Primera B Metropolitana,Match Odds,Draw,2.66,47.36084
2026-07-10T09:26:30.839051+00:00,33757313031600045,Deportivo Laferrere vs Deportivo Armenio,Argentina Primera B Metropolitana,Total,OVER 1.5,1.49,184.58803
2026-07-10T09:26:30.839051+00:00,33757313031600045,Deportivo Laferrere vs Deportivo Armenio,Argentina Primera B Metropolitana,Total,UNDER 1.5,2.2,130.2267
2026-07-10T09:26:30.839051+00:00,33757313031600045,Deportivo Laferrere vs Deportivo Armenio,Argentina Primera B Metropolitana,Total,OVER 4.5,13.5,42.20476
2026-07-10T09:26:30.839051+00:00,33757313031600045,Deportivo Laferrere vs Deportivo Armenio,Argentina Primera B Metropolitana,Total,UNDER 4.5,1.04,434.39044
2026-07-10T09:26:30.839051+00:00,33757313031600045,Deportivo Laferrere vs Deportivo Armenio,Argentina Primera B Metropolitana,Total,OVER 2.5,2.46,113.59797
2026-07-10T09:26:30.839051+00:00,33757313031600045,Deportivo Laferrere vs Deportivo Armenio,Argentina Primera B Metropolitana,Total,UNDER 2.5,1.4,5.20713
2026-07-10T09:26:30.839051+00:00,33757313031600045,Deportivo Laferrere vs Deportivo Armenio,Argentina Primera B Metropolitana,Total,OVER 0.5,1.12,574.47621
2026-07-10T09:26:30.839051+00:00,33757313031600045,Deportivo Laferrere vs Deportivo Armenio,Argentina Primera B Metropolitana,Total,UNDER 0.5,5.7,50.10571
2026-07-10T09:26:30.839051+00:00,33757313031600045,Deportivo Laferrere vs Deportivo Armenio,Argentina Primera B Metropolitana,Total,OVER 3.5,5.1,55.40461
2026-07-10T09:26:30.839051+00:00,33757313031600045,Deportivo Laferrere vs Deportivo Armenio,Argentina Primera B Metropolitana,Total,UNDER 3.5,1.14,836.56867
2026-07-10T09:26:30.839051+00:00,33757673198400045,Argentino de Merlo vs Argentino de Quilmes,Argentina Primera B Metropolitana,Match Odds,Argentino de Merlo,2.14,9.39698
2026-07-10T09:26:30.839051+00:00,33757673198400045,Argentino de Merlo vs Argentino de Quilmes,Argentina Primera B Metropolitana,Match Odds,Argentino de Quilmes,3.9,7.04773
2026-07-10T09:26:30.839051+00:00,33757673198400045,Argentino de Merlo vs Argentino de Quilmes,Argentina Primera B Metropolitana,Match Odds,Draw,2.78,160.66552
2026-07-10T09:26:30.839051+00:00,33757673198400045,Argentino de Merlo vs Argentino de Quilmes,Argentina Primera B Metropolitana,Total,OVER 1.5,1.65,291.18332
2026-07-10T09:26:30.839051+00:00,33757673198400045,Argentino de Merlo vs Argentino de Quilmes,Argentina Primera B Metropolitana,Total,UNDER 1.5,2.12,418.1407
2026-07-10T09:26:30.839051+00:00,33757673198400045,Argentino de Merlo vs Argentino de Quilmes,Argentina Primera B Metropolitana,Total,OVER 2.5,2.68,276.86792
2026-07-10T09:26:30.839051+00:00,33757673198400045,Argentino de Merlo vs Argentino de Quilmes,Argentina Primera B Metropolitana,Total,UNDER 2.5,1.37,2.78268
2026-07-10T09:26:30.839051+00:00,33757673198400045,Argentino de Merlo vs Argentino de Quilmes,Argentina Primera B Metropolitana,Total,OVER 3.5,6.0,93.95135
2026-07-10T09:26:30.839051+00:00,33757673198400045,Argentino de Merlo vs Argentino de Quilmes,Argentina Primera B Metropolitana,Total,UNDER 3.5,1.12,1394.65663
2026-07-10T09:26:30.839051+00:00,33757673198400045,Argentino de Merlo vs Argentino de Quilmes,Argentina Primera B Metropolitana,Total,OVER 4.5,15.0,32.84873
2026-07-10T09:26:30.839051+00:00,33757673198400045,Argentino de Merlo vs Argentino de Quilmes,Argentina Primera B Metropolitana,Total,UNDER 4.5,1.03,4385.25958
2026-07-10T09:26:30.839051+00:00,33757673198400045,Argentino de Merlo vs Argentino de Quilmes,Argentina Primera B Metropolitana,Total,OVER 0.5,1.14,462.12533
2026-07-10T09:26:30.839051+00:00,33757673198400045,Argentino de Merlo vs Argentino de Quilmes,Argentina Primera B Metropolitana,Total,UNDER 0.5,5.4,106.65281
2026-07-10T09:26:30.839051+00:00,33757673267800045,CA Brown-Adrogue vs Ituzaingo,Argentina Primera B Metropolitana,Match Odds,CA Brown-Adrogue,1.71,235.28115
2026-07-10T09:26:30.839051+00:00,33757673267800045,CA Brown-Adrogue vs Ituzaingo,Argentina Primera B Metropolitana,Match Odds,Ituzaingo,5.3,100.98296
2026-07-10T09:26:30.839051+00:00,33757673267800045,CA Brown-Adrogue vs Ituzaingo,Argentina Primera B Metropolitana,Match Odds,Draw,3.45,118.17278
2026-07-10T09:26:30.839051+00:00,33757673267800045,CA Brown-Adrogue vs Ituzaingo,Argentina Primera B Metropolitana,Total,OVER 3.5,3.5,187.92953
2026-07-10T09:26:30.839051+00:00,33757673267800045,CA Brown-Adrogue vs Ituzaingo,Argentina Primera B Metropolitana,Total,UNDER 3.5,1.27,718.49727
2026-07-10T09:26:30.839051+00:00,33757673267800045,CA Brown-Adrogue vs Ituzaingo,Argentina Primera B Metropolitana,Total,OVER 4.5,7.2,75.17585
2026-07-10T09:26:30.839051+00:00,33757673267800045,CA Brown-Adrogue vs Ituzaingo,Argentina Primera B Metropolitana,Total,UNDER 4.5,1.1,2040.7498
2026-07-10T09:26:30.839051+00:00,33757673267800045,CA Brown-Adrogue vs Ituzaingo,Argentina Primera B Metropolitana,Total,OVER 1.5,1.35,638.17764
2026-07-10T09:26:30.839051+00:00,33757673267800045,CA Brown-Adrogue vs Ituzaingo,Argentina Primera B Metropolitana,Total,UNDER 1.5,2.96,239.51318
2026-07-10T09:26:30.839051+00:00,33757673267800045,CA Brown-Adrogue vs Ituzaingo,Argentina Primera B Metropolitana,Total,OVER 2.5,1.92,929.8809
2026-07-10T09:26:30.839051+00:00,33757673267800045,CA Brown-Adrogue vs Ituzaingo,Argentina Primera B Metropolitana,Total,UNDER 2.5,1.7,516.46508
2026-07-10T09:26:30.839051+00:00,33757673267800045,CA Brown-Adrogue vs Ituzaingo,Argentina Primera B Metropolitana,Total,OVER 0.5,1.08,2620.98335
2026-07-10T09:26:30.839051+00:00,33757673267800045,CA Brown-Adrogue vs Ituzaingo,Argentina Primera B Metropolitana,Total,UNDER 0.5,8.6,61.07673
2026-07-10T09:26:30.839051+00:00,33757673230800045,CA Excursionistas vs Club Comunicaciones,Argentina Primera B Metropolitana,Match Odds,CA Excursionistas,1.91,3.52366
2026-07-10T09:26:30.839051+00:00,33757673230800045,CA Excursionistas vs Club Comunicaciones,Argentina Primera B Metropolitana,Match Odds,Club Comunicaciones,4.6,7.04731
2026-07-10T09:26:30.839051+00:00,33757673230800045,CA Excursionistas vs Club Comunicaciones,Argentina Primera B Metropolitana,Match Odds,Draw,3.1,223.72877
2026-07-10T09:26:30.839051+00:00,33757673230800045,CA Excursionistas vs Club Comunicaciones,Argentina Primera B Metropolitana,Total,OVER 1.5,1.42,1706.00954
2026-07-10T09:26:30.839051+00:00,33757673230800045,CA Excursionistas vs Club Comunicaciones,Argentina Primera B Metropolitana,Total,UNDER 1.5,2.56,300.56556
2026-07-10T09:26:30.839051+00:00,33757673230800045,CA Excursionistas vs Club Comunicaciones,Argentina Primera B Metropolitana,Total,OVER 4.5,11.0,93.96981
2026-07-10T09:26:30.839051+00:00,33757673230800045,CA Excursionistas vs Club Comunicaciones,Argentina Primera B Metropolitana,Total,UNDER 4.5,1.06,3549.08694
2026-07-10T09:26:30.839051+00:00,33757673230800045,CA Excursionistas vs Club Comunicaciones,Argentina Primera B Metropolitana,Total,OVER 2.5,2.2,389.79596
2026-07-10T09:26:30.839051+00:00,33757673230800045,CA Excursionistas vs Club Comunicaciones,Argentina Primera B Metropolitana,Total,UNDER 2.5,1.52,587.31601
2026-07-10T09:26:30.839051+00:00,33757673230800045,CA Excursionistas vs Club Comunicaciones,Argentina Primera B Metropolitana,Total,OVER 0.5,1.1,4234.25611
2026-07-10T09:26:30.839051+00:00,33757673230800045,CA Excursionistas vs Club Comunicaciones,Argentina Primera B Metropolitana,Total,UNDER 0.5,7.6,141.6063
2026-07-10T09:26:30.839051+00:00,33757673230800045,CA Excursionistas vs Club Comunicaciones,Argentina Primera B Metropolitana,Total,OVER 3.5,4.4,138.19435
2026-07-10T09:26:30.839051+00:00,33757673230800045,CA Excursionistas vs Club Comunicaciones,Argentina Primera B Metropolitana,Total,UNDER 3.5,1.18,587.31131
2026-07-10T09:26:30.839051+00:00,33757673239600045,CSD Liniers vs Club Sportivo Italiano,Argentina Primera B Metropolitana,Match Odds,CSD Liniers,3.1,4.69849
2026-07-10T09:26:30.839051+00:00,33757673239600045,CSD Liniers vs Club Sportivo Italiano,Argentina Primera B Metropolitana,Match Odds,Club Sportivo Italiano,2.66,283.13763
2026-07-10T09:26:30.839051+00:00,33757673239600045,CSD Liniers vs Club Sportivo Italiano,Argentina Primera B Metropolitana,Match Odds,Draw,2.68,289.05738
2026-07-10T09:26:30.839051+00:00,33757673239600045,CSD Liniers vs Club Sportivo Italiano,Argentina Primera B Metropolitana,Total,OVER 2.5,2.9,247.27854
2026-07-10T09:26:30.839051+00:00,33757673239600045,CSD Liniers vs Club Sportivo Italiano,Argentina Primera B Metropolitana,Total,UNDER 2.5,1.33,3.04292
2026-07-10T09:26:30.839051+00:00,33757673239600045,CSD Liniers vs Club Sportivo Italiano,Argentina Primera B Metropolitana,Total,OVER 0.5,1.14,2091.42965
2026-07-10T09:26:30.839051+00:00,33757673239600045,CSD Liniers vs Club Sportivo Italiano,Argentina Primera B Metropolitana,Total,UNDER 0.5,5.3,108.06528
2026-07-10T09:26:30.839051+00:00,33757673239600045,CSD Liniers vs Club Sportivo Italiano,Argentina Primera B Metropolitana,Total,OVER 1.5,1.62,1345.13084
2026-07-10T09:26:30.839051+00:00,33757673239600045,CSD Liniers vs Club Sportivo Italiano,Argentina Primera B Metropolitana,Total,UNDER 1.5,2.04,446.35659
2026-07-10T09:26:30.839051+00:00,33757673239600045,CSD Liniers vs Club Sportivo Italiano,Argentina Primera B Metropolitana,Total,OVER 3.5,6.2,89.28647
2026-07-10T09:26:30.839051+00:00,33757673239600045,CSD Liniers vs Club Sportivo Italiano,Argentina Primera B Metropolitana,Total,UNDER 3.5,1.12,2050.6914
2026-07-10T09:26:30.839051+00:00,33757673291300045,Talleres de Remedios de Escalada vs Deportivo Flandria,Argentina Primera B Metropolitana,Match Odds,Talleres de Remedios de Escalada,1.61,29.36557
2026-07-10T09:26:30.839051+00:00,33757673291300045,Talleres de Remedios de Escalada vs Deportivo Flandria,Argentina Primera B Metropolitana,Match Odds,Deportivo Flandria,7.0,22.31783
2026-07-10T09:26:30.839051+00:00,33757673291300045,Talleres de Remedios de Escalada vs Deportivo Flandria,Argentina Primera B Metropolitana,Match Odds,Draw,3.35,2.34634
2026-07-10T09:26:30.839051+00:00,33757673291300045,Talleres de Remedios de Escalada vs Deportivo Flandria,Argentina Primera B Metropolitana,Total,OVER 0.5,1.11,5883.00101
2026-07-10T09:26:30.839051+00:00,33757673291300045,Talleres de Remedios de Escalada vs Deportivo Flandria,Argentina Primera B Metropolitana,Total,UNDER 0.5,6.0,187.93961
2026-07-10T09:26:30.839051+00:00,33757673291300045,Talleres de Remedios de Escalada vs Deportivo Flandria,Argentina Primera B Metropolitana,Total,OVER 2.5,2.48,317.44632
2026-07-10T09:26:30.839051+00:00,33757673291300045,Talleres de Remedios de Escalada vs Deportivo Flandria,Argentina Primera B Metropolitana,Total,UNDER 2.5,1.4,591.24432
2026-07-10T09:26:30.839051+00:00,33757673291300045,Talleres de Remedios de Escalada vs Deportivo Flandria,Argentina Primera B Metropolitana,Total,OVER 3.5,5.1,112.76377
2026-07-10T09:26:30.839051+00:00,33757673291300045,Talleres de Remedios de Escalada vs Deportivo Flandria,Argentina Primera B Metropolitana,Total,UNDER 3.5,1.14,3081.60465
2026-07-10T09:26:30.839051+00:00,33757673291300045,Talleres de Remedios de Escalada vs Deportivo Flandria,Argentina Primera B Metropolitana,Total,OVER 4.5,13.5,75.17584
2026-07-10T09:26:30.839051+00:00,33757673291300045,Talleres de Remedios de Escalada vs Deportivo Flandria,Argentina Primera B Metropolitana,Total,UNDER 4.5,1.05,3513.26107
2026-07-10T09:26:30.839051+00:00,33757673291300045,Talleres de Remedios de Escalada vs Deportivo Flandria,Argentina Primera B Metropolitana,Total,OVER 1.5,1.49,958.87968
2026-07-10T09:26:30.839051+00:00,33757673291300045,Talleres de Remedios de Escalada vs Deportivo Flandria,Argentina Primera B Metropolitana,Total,UNDER 1.5,2.2,389.9747
2026-07-10T09:26:30.839051+00:00,33757673335600045,UAI Urquiza vs Deportivo Merlo,Argentina Primera B Metropolitana,Match Odds,UAI Urquiza,2.32,443.51661
2026-07-10T09:26:30.839051+00:00,33757673335600045,UAI Urquiza vs Deportivo Merlo,Argentina Primera B Metropolitana,Match Odds,Deportivo Merlo,2.98,151.24497
2026-07-10T09:26:30.839051+00:00,33757673335600045,UAI Urquiza vs Deportivo Merlo,Argentina Primera B Metropolitana,Match Odds,Draw,2.46,266.29869
2026-07-10T09:26:30.839051+00:00,33757673335600045,UAI Urquiza vs Deportivo Merlo,Argentina Primera B Metropolitana,Total,OVER 2.5,2.88,21.92653
2026-07-10T09:26:30.839051+00:00,33757673335600045,UAI Urquiza vs Deportivo Merlo,Argentina Primera B Metropolitana,Total,UNDER 2.5,1.36,3.99119
2026-07-10T09:26:30.839051+00:00,33757673351900045,Villa Dálmine vs Sportivo Dock Sud,Argentina Primera B Metropolitana,Match Odds,Villa Dálmine,1.88,254.54072
2026-07-10T09:26:30.839051+00:00,33757673351900045,Villa Dálmine vs Sportivo Dock Sud,Argentina Primera B Metropolitana,Match Odds,Sportivo Dock Sud,4.3,9.39642
2026-07-10T09:26:30.839051+00:00,33757673351900045,Villa Dálmine vs Sportivo Dock Sud,Argentina Primera B Metropolitana,Match Odds,Draw,2.8,94.53363
2026-07-10T09:26:30.839051+00:00,33757673351900045,Villa Dálmine vs Sportivo Dock Sud,Argentina Primera B Metropolitana,Total,OVER 0.5,1.12,427.14179
2026-07-10T09:26:30.839051+00:00,33757673351900045,Villa Dálmine vs Sportivo Dock Sud,Argentina Primera B Metropolitana,Total,UNDER 0.5,6.0,128.15663
2026-07-10T09:26:30.839051+00:00,33757673351900045,Villa Dálmine vs Sportivo Dock Sud,Argentina Primera B Metropolitana,Total,OVER 3.5,5.7,80.69195
2026-07-10T09:26:30.839051+00:00,33757673351900045,Villa Dálmine vs Sportivo Dock Sud,Argentina Primera B Metropolitana,Total,UNDER 3.5,1.13,369.61539
2026-07-10T09:26:30.839051+00:00,33757673351900045,Villa Dálmine vs Sportivo Dock Sud,Argentina Primera B Metropolitana,Total,OVER 1.5,1.6,154.67416
2026-07-10T09:26:30.839051+00:00,33757673351900045,Villa Dálmine vs Sportivo Dock Sud,Argentina Primera B Metropolitana,Total,UNDER 1.5,2.18,104.03586
2026-07-10T09:26:30.839051+00:00,33757673351900045,Villa Dálmine vs Sportivo Dock Sud,Argentina Primera B Metropolitana,Total,OVER 2.5,2.66,83.24491
2026-07-10T09:26:30.839051+00:00,33757673351900045,Villa Dálmine vs Sportivo Dock Sud,Argentina Primera B Metropolitana,Total,UNDER 2.5,1.37,590.71372
2026-07-10T09:26:30.839051+00:00,33757673351900045,Villa Dálmine vs Sportivo Dock Sud,Argentina Primera B Metropolitana,Total,OVER 4.5,15.0,35.72057
2026-07-10T09:26:30.839051+00:00,33757673351900045,Villa Dálmine vs Sportivo Dock Sud,Argentina Primera B Metropolitana,Total,UNDER 4.5,1.04,579.22981
2026-07-10T09:26:30.839051+00:00,33714958501000045,Athlone Town vs Cobh Ramblers FC,Ireland First Division,Match Odds,Athlone Town,2.48,21.14195
2026-07-10T09:26:30.839051+00:00,33714958501000045,Athlone Town vs Cobh Ramblers FC,Ireland First Division,Match Odds,Cobh Ramblers FC,2.94,44.63299
2026-07-10T09:26:30.839051+00:00,33714958501000045,Athlone Town vs Cobh Ramblers FC,Ireland First Division,Match Odds,Draw,3.35,12.92007
2026-07-10T09:26:30.839051+00:00,33714958501000045,Athlone Town vs Cobh Ramblers FC,Ireland First Division,Total,OVER 1.5,1.23,1743.09214
2026-07-10T09:26:30.839051+00:00,33714958501000045,Athlone Town vs Cobh Ramblers FC,Ireland First Division,Total,UNDER 1.5,3.7,174.02034
2026-07-10T09:26:30.839051+00:00,33714958501000045,Athlone Town vs Cobh Ramblers FC,Ireland First Division,Total,OVER 4.5,5.3,108.06528
2026-07-10T09:26:30.839051+00:00,33714958501000045,Athlone Town vs Cobh Ramblers FC,Ireland First Division,Total,UNDER 4.5,1.14,1996.58643
2026-07-10T09:26:30.839051+00:00,33714958501000045,Athlone Town vs Cobh Ramblers FC,Ireland First Division,Total,OVER 0.5,1.05,3313.67697
2026-07-10T09:26:30.839051+00:00,33714958501000045,Athlone Town vs Cobh Ramblers FC,Ireland First Division,Total,UNDER 0.5,12.0,42.28641
2026-07-10T09:26:30.839051+00:00,33714958501000045,Athlone Town vs Cobh Ramblers FC,Ireland First Division,Total,OVER 2.5,1.7,667.18565
2026-07-10T09:26:30.839051+00:00,33714958501000045,Athlone Town vs Cobh Ramblers FC,Ireland First Division,Total,UNDER 2.5,1.92,507.43697
2026-07-10T09:26:30.839051+00:00,33714958501000045,Athlone Town vs Cobh Ramblers FC,Ireland First Division,Total,OVER 3.5,2.74,267.81395
2026-07-10T09:26:30.839051+00:00,33714958501000045,Athlone Town vs Cobh Ramblers FC,Ireland First Division,Total,UNDER 3.5,1.36,1118.03307
2026-07-10T09:26:30.839051+00:00,33714958501000045,Athlone Town vs Cobh Ramblers FC,Ireland First Division,Total,OVER 5.5,12.0,42.28641
2026-07-10T09:26:30.839051+00:00,33714958501000045,Athlone Town vs Cobh Ramblers FC,Ireland First Division,Total,UNDER 5.5,1.05,1439.77821
2026-07-10T09:26:30.839051+00:00,33723383353200045,Bray Wanderers vs UCD,Ireland First Division,Match Odds,Bray Wanderers,2.22,24.66145
2026-07-10T09:26:30.839051+00:00,33723383353200045,Bray Wanderers vs UCD,Ireland First Division,Match Odds,UCD,3.0,64.955
2026-07-10T09:26:30.839051+00:00,33723383353200045,Bray Wanderers vs UCD,Ireland First Division,Match Odds,Draw,3.8,8.22187
2026-07-10T09:26:30.839051+00:00,33723383353200045,Bray Wanderers vs UCD,Ireland First Division,Total,OVER 3.5,2.32,139.4512
2026-07-10T09:26:30.839051+00:00,33723383353200045,Bray Wanderers vs UCD,Ireland First Division,Total,UNDER 3.5,1.5,587.31131
